Index,Timestamp,GPS_time,Latitude,Longitude,CO2_[ppm],PM1.0,PM2.5,PM4.0,PM10.0,Temp_[C],Hum_[%],VOC,NOx,Battery_[V],oled_on,CO2_sensirion_temp,CO2_sensirion_hum
269644,2026-06-16 17:33:38,2026-06-16 15:57:57,28.677732,-17.766538,343,10.7,11.4,11.4,11.5,26.31,65.34,108.0,2.0,3.91,1,27.35,60.12
269645,2026-06-16 17:33:39,2026-06-16 15:57:58,28.677733,-17.766539,343,10.6,11.2,11.3,11.4,26.29,65.55,107.0,2.0,3.86,1,27.35,60.12
269646,2026-06-16 17:33:40,2026-06-16 15:57:59,28.677735,-17.766543,359,10.5,11.1,11.2,11.2,26.27,65.75,106.0,2.0,3.91,1,27.42,60.27
269647,2026-06-16 17:33:41,2026-06-16 15:58:00,28.677735,-17.766546,359,10.4,11.0,11.1,11.1,26.25,65.89,104.0,2.0,3.88,1,27.42,60.27
269648,2026-06-16 17:33:42,2026-06-16 15:58:01,28.677737,-17.766547,409,10.3,10.9,11.0,11.0,26.24,65.96,103.0,2.0,3.91,1,27.12,60.3
269649,2026-06-16 17:33:43,2026-06-16 15:58:02,28.677736,-17.766545,409,10.3,10.9,11.0,11.1,26.23,65.98,102.0,2.0,3.91,1,27.12,60.3
269650,2026-06-16 17:33:44,2026-06-16 15:58:03,28.677737,-17.766548,393,10.4,11.1,11.2,11.2,26.21,65.98,101.0,2.0,3.91,1,27.07,60.26
269651,2026-06-16 17:33:45,2026-06-16 15:58:04,28.677736,-17.766546,393,10.5,11.1,11.2,11.3,26.2,65.95,100.0,2.0,3.91,1,27.07,60.26
269652,2026-06-16 17:33:46,2026-06-16 15:58:05,28.677733,-17.766549,378,10.6,11.2,11.3,11.4,26.19,65.9,99.0,2.0,3.91,1,27.17,60.47
269653,2026-06-16 17:33:47,2026-06-16 15:58:06,28.677733,-17.766549,378,10.7,11.3,11.4,11.5,26.18,65.86,99.0,2.0,3.91,1,27.17,60.47
269654,2026-06-16 17:33:48,2026-06-16 15:58:07,28.677732,-17.766549,361,10.7,11.4,11.5,11.5,26.17,65.94,98.0,2.0,3.93,1,27.21,60.5
269655,2026-06-16 17:33:49,2026-06-16 15:58:08,28.67773,-17.766548,361,10.8,11.5,11.6,11.6,26.16,66.23,97.0,2.0,3.91,1,27.21,60.5
269656,2026-06-16 17:33:50,2026-06-16 15:58:09,28.677728,-17.76655,351,10.9,11.6,11.7,11.8,26.16,66.75,96.0,2.0,3.91,1,27.17,60.56
269657,2026-06-16 17:33:51,2026-06-16 15:58:10,28.677726,-17.76655,351,11.0,11.7,11.8,11.9,26.15,67.47,96.0,2.0,3.91,1,27.17,60.56
269658,2026-06-16 17:33:52,2026-06-16 15:58:11,28.677726,-17.766551,350,11.1,11.8,11.9,12.0,26.15,68.23,96.0,2.0,3.91,1,27.22,60.6
269659,2026-06-16 17:33:53,2026-06-16 15:58:12,28.677726,-17.76655,350,11.2,11.9,12.0,12.1,26.14,68.98,96.0,2.0,3.89,1,27.22,60.6
269660,2026-06-16 17:33:54,2026-06-16 15:58:13,28.677728,-17.766548,350,11.3,12.0,12.1,12.2,26.14,69.7,97.0,2.0,3.91,1,27.22,60.6
269661,2026-06-16 17:33:55,2026-06-16 15:58:14,28.67773,-17.766544,365,11.4,12.1,12.3,12.3,26.14,70.31,98.0,2.0,3.91,1,27.18,60.55
269662,2026-06-16 17:33:56,2026-06-16 15:58:15,28.677732,-17.766543,365,11.6,12.3,12.5,12.5,26.14,70.73,99.0,2.0,3.89,1,27.18,60.55
269663,2026-06-16 17:33:57,2026-06-16 15:58:16,28.677733,-17.766544,359,11.8,12.5,12.7,12.8,26.14,70.96,99.0,2.0,3.91,1,27.24,60.66
269664,2026-06-16 17:33:58,2026-06-16 15:58:17,28.677732,-17.766542,358,12.2,13.0,13.2,13.2,26.13,71.02,100.0,2.0,3.89,1,27.31,60.73
269665,2026-06-16 17:33:59,2026-06-16 15:58:18,28.677733,-17.766536,358,13.2,14.0,14.2,14.3,26.13,70.97,100.0,2.0,3.89,1,27.31,60.73
269666,2026-06-16 17:34:00,2026-06-16 15:58:19,28.677731,-17.766544,358,15.4,16.4,16.6,16.7,26.13,70.83,100.0,2.0,3.91,1,27.31,60.73
269667,2026-06-16 17:34:01,2026-06-16 15:58:20,28.677734,-17.766548,360,16.7,17.8,18.0,18.1,26.14,70.61,99.0,2.0,3.91,1,27.38,61.18
269668,2026-06-16 17:34:02,2026-06-16 15:58:21,28.677733,-17.766544,360,17.6,18.8,19.0,19.1,26.14,70.33,98.0,2.0,3.89,1,27.38,61.18
269669,2026-06-16 17:34:03,2026-06-16 15:58:22,28.677736,-17.766542,369,18.5,19.7,19.9,20.0,26.14,70.04,97.0,2.0,3.91,0,27.41,61.81
269670,2026-06-16 17:34:04,2026-06-16 15:58:23,28.677733,-17.766543,369,20.1,21.4,21.6,21.8,26.14,69.74,96.0,2.0,3.9,0,27.41,61.81
269671,2026-06-16 17:34:05,2026-06-16 15:58:24,28.677728,-17.766539,368,21.3,22.7,22.9,23.1,26.14,69.44,94.0,2.0,3.91,0,27.45,62.24
269672,2026-06-16 17:34:06,2026-06-16 15:58:25,28.677725,-17.766543,368,22.4,23.9,24.2,24.3,26.14,69.16,93.0,2.0,3.86,0,27.45,62.24
269673,2026-06-16 17:34:07,2026-06-16 15:58:26,28.677722,-17.766538,383,23.1,24.6,24.9,25.0,26.14,68.9,92.0,2.0,3.91,1,27.49,62.66
269674,2026-06-16 17:34:08,2026-06-16 15:58:27,28.677721,-17.766534,383,23.4,24.9,25.2,25.4,26.14,68.68,92.0,2.0,3.84,1,27.49,62.66
269675,2026-06-16 17:34:09,2026-06-16 15:58:28,28.677724,-17.766535,390,23.6,25.1,25.4,25.5,26.15,68.55,91.0,2.0,3.91,1,27.52,63.28
269676,2026-06-16 17:34:10,2026-06-16 15:58:29,28.677726,-17.766532,390,23.6,25.1,25.4,25.6,26.15,68.48,90.0,2.0,3.85,1,27.52,63.28
269677,2026-06-16 17:34:11,2026-06-16 15:58:30,28.677728,-17.76653,409,23.7,25.1,25.4,25.6,26.15,68.44,89.0,2.0,3.93,1,27.32,62.48
269678,2026-06-16 17:34:12,2026-06-16 15:58:31,28.677731,-17.766531,409,23.7,25.2,25.5,25.6,26.15,68.63,89.0,2.0,3.86,1,27.32,62.48
269679,2026-06-16 17:34:13,2026-06-16 15:58:32,28.677731,-17.76653,412,23.7,25.2,25.5,25.6,26.15,69.01,89.0,2.0,3.93,1,27.41,61.63
269680,2026-06-16 17:34:14,2026-06-16 15:58:33,28.677731,-17.766529,412,23.7,25.2,25.5,25.6,26.15,69.43,89.0,2.0,3.87,1,27.41,61.63
269681,2026-06-16 17:34:15,2026-06-16 15:58:34,28.67773,-17.766528,420,23.7,25.2,25.4,25.5,26.15,69.78,89.0,2.0,3.93,1,27.48,61.42
269682,2026-06-16 17:34:16,2026-06-16 15:58:35,28.67773,-17.766528,420,23.6,25.1,25.3,25.4,26.16,70.03,90.0,2.0,3.89,1,27.48,61.42
269683,2026-06-16 17:34:17,2026-06-16 15:58:36,28.67773,-17.766528,426,23.6,25.0,25.3,25.4,26.16,70.22,90.0,2.0,3.91,1,27.5,61.36
269684,2026-06-16 17:34:18,2026-06-16 15:58:37,28.677731,-17.76653,426,23.6,25.0,25.2,25.3,26.16,70.43,90.0,2.0,3.91,1,27.5,61.36
269685,2026-06-16 17:34:19,2026-06-16 15:58:38,28.67773,-17.76653,434,23.5,24.9,25.2,25.3,26.16,70.64,91.0,2.0,3.91,1,27.55,61.12
269686,2026-06-16 17:34:20,2026-06-16 15:58:39,28.677727,-17.766531,434,23.5,24.9,25.1,25.2,26.16,70.72,92.0,2.0,3.91,1,27.55,61.12
269687,2026-06-16 17:34:21,2026-06-16 15:58:40,28.677725,-17.766535,443,23.4,24.9,25.1,25.2,26.16,70.68,93.0,2.0,3.91,1,27.57,60.98
269688,2026-06-16 17:34:22,2026-06-16 15:58:41,28.677725,-17.766542,443,23.4,24.8,25.0,25.1,26.16,70.54,93.0,2.0,3.93,0,27.57,60.98
269689,2026-06-16 17:34:23,2026-06-16 15:58:42,28.677723,-17.76655,459,23.3,24.7,24.9,25.0,26.17,70.33,93.0,2.0,3.94,0,27.55,60.62
269690,2026-06-16 17:34:24,2026-06-16 15:58:43,28.67772,-17.766553,459,23.2,24.6,24.8,24.9,26.17,70.07,93.0,2.0,3.94,0,27.55,60.62
269691,2026-06-16 17:34:25,2026-06-16 15:58:44,28.677723,-17.766567,475,23.3,24.6,24.8,24.9,26.17,69.77,93.0,2.0,3.91,0,27.59,60.27
269692,2026-06-16 17:34:26,2026-06-16 15:58:45,28.677718,-17.766576,475,23.6,25.0,25.1,25.2,26.17,69.44,92.0,2.0,3.93,0,27.59,60.27
269693,2026-06-16 17:34:27,2026-06-16 15:58:46,28.67772,-17.766584,462,26.8,28.4,28.6,28.7,26.17,69.11,91.0,2.0,3.93,0,27.63,60.02
269694,2026-06-16 17:34:29,2026-06-16 15:58:47,28.677715,-17.766584,462,29.7,31.4,31.6,31.7,26.17,68.79,90.0,2.0,3.89,1,27.63,60.02
269695,2026-06-16 17:34:30,2026-06-16 15:58:48,28.677713,-17.766588,482,31.3,33.1,33.4,33.5,26.17,68.48,88.0,2.0,3.91,1,27.66,59.68
269696,2026-06-16 17:34:31,2026-06-16 15:58:49,28.677713,-17.766588,482,32.2,34.1,34.3,34.4,26.17,68.18,87.0,2.0,3.89,1,27.66,59.68
269697,2026-06-16 17:34:32,2026-06-16 15:58:50,28.677713,-17.766589,503,32.9,34.8,35.1,35.2,26.17,67.89,85.0,2.0,3.89,1,27.63,59.52
269698,2026-06-16 17:34:33,2026-06-16 15:58:51,28.677713,-17.766591,503,33.6,35.6,35.8,35.9,26.17,67.63,84.0,2.0,3.91,1,27.63,59.52
269699,2026-06-16 17:34:34,2026-06-16 15:58:52,28.677713,-17.766592,503,34.1,36.0,36.2,36.3,26.17,67.38,82.0,2.0,3.91,1,27.63,59.52
269700,2026-06-16 17:34:35,2026-06-16 15:58:53,28.677715,-17.766593,511,34.1,36.0,36.2,36.3,26.17,67.19,81.0,2.0,3.91,1,27.6,59.43
269701,2026-06-16 17:34:36,2026-06-16 15:58:54,28.677715,-17.766594,511,33.8,35.7,35.9,36.0,26.17,67.05,80.0,2.0,3.91,1,27.6,59.43
269702,2026-06-16 17:34:37,2026-06-16 15:58:55,28.677716,-17.766595,508,32.8,34.7,34.9,34.9,26.17,66.95,79.0,2.0,3.91,1,27.59,59.37
269703,2026-06-16 17:34:38,2026-06-16 15:58:56,28.677716,-17.766596,508,31.5,33.2,33.4,33.5,26.18,66.89,78.0,2.0,3.89,1,27.59,59.37
269704,2026-06-16 17:34:39,2026-06-16 15:58:57,28.677718,-17.766597,499,29.9,31.6,31.7,31.8,26.18,66.94,78.0,2.0,3.91,1,27.62,59.52
269705,2026-06-16 17:34:40,2026-06-16 15:58:58,28.677716,-17.766601,499,28.6,30.1,30.3,30.4,26.18,67.05,78.0,2.0,3.88,1,27.62,59.52
269706,2026-06-16 17:34:41,2026-06-16 15:58:59,28.677715,-17.766602,491,27.3,28.8,29.0,29.1,26.18,67.11,78.0,2.0,3.91,1,27.69,59.82
269707,2026-06-16 17:34:42,2026-06-16 15:59:00,28.677714,-17.766602,491,26.2,27.7,27.8,27.9,26.18,67.1,79.0,2.0,3.84,1,27.69,59.82
269708,2026-06-16 17:34:43,2026-06-16 15:59:01,28.677713,-17.766601,480,25.3,26.7,26.9,26.9,26.18,67.02,79.0,2.0,3.93,1,27.7,59.84
269709,2026-06-16 17:34:44,2026-06-16 15:59:02,28.677711,-17.766602,480,24.7,26.1,26.2,26.3,26.18,66.89,79.0,2.0,3.85,0,27.7,59.84
269710,2026-06-16 17:34:45,2026-06-16 15:59:03,28.67771,-17.766603,471,24.3,25.7,25.8,25.8,26.18,66.75,80.0,2.0,3.93,0,27.74,59.73
269711,2026-06-16 17:34:46,2026-06-16 15:59:04,28.677709,-17.766605,471,24.0,25.4,25.5,25.5,26.18,66.59,80.0,2.0,3.84,0,27.74,59.73
269712,2026-06-16 17:34:47,2026-06-16 15:59:05,28.677708,-17.766606,468,23.9,25.2,25.4,25.4,26.18,66.43,79.0,2.0,3.92,0,27.76,59.43
269713,2026-06-16 17:34:48,2026-06-16 15:59:06,28.677705,-17.766611,468,23.9,25.2,25.3,25.4,26.18,66.27,79.0,2.0,3.85,0,27.76,59.43
269714,2026-06-16 17:34:49,2026-06-16 15:59:07,28.677707,-17.766612,459,24.7,26.0,26.2,26.2,26.18,66.12,79.0,2.0,3.91,1,27.77,59.6
269715,2026-06-16 17:34:50,2026-06-16 15:59:08,28.677706,-17.766614,459,27.5,29.1,29.2,29.3,26.18,66.05,78.0,2.0,3.85,1,27.77,59.6
269716,2026-06-16 17:34:51,2026-06-16 15:59:09,28.677706,-17.766615,463,28.9,30.5,30.6,30.7,26.17,65.99,78.0,2.0,3.93,1,27.79,59.54
269717,2026-06-16 17:34:52,2026-06-16 15:59:10,28.677704,-17.766615,463,29.5,31.2,31.3,31.4,26.17,65.94,77.0,2.0,3.89,1,27.79,59.54
269718,2026-06-16 17:34:53,2026-06-16 15:59:11,28.677701,-17.766619,456,29.7,31.4,31.5,31.6,26.17,65.88,76.0,2.0,3.93,1,27.84,59.31
269719,2026-06-16 17:34:54,2026-06-16 15:59:12,28.6777,-17.76662,456,29.9,31.5,31.6,31.7,26.17,65.8,76.0,2.0,3.91,1,27.84,59.31
269720,2026-06-16 17:34:55,2026-06-16 15:59:13,28.677699,-17.766622,464,30.0,31.6,31.8,31.9,26.17,65.73,75.0,2.0,3.93,1,27.79,59.09
269721,2026-06-16 17:34:56,2026-06-16 15:59:14,28.677699,-17.766626,464,30.1,31.8,31.9,32.0,26.17,65.67,74.0,2.0,3.91,1,27.79,59.09
269722,2026-06-16 17:34:57,2026-06-16 15:59:15,28.6777,-17.766625,460,30.2,31.8,32.0,32.0,26.17,65.61,74.0,2.0,3.93,1,27.8,59.0
269723,2026-06-16 17:34:58,2026-06-16 15:59:16,28.677702,-17.766623,460,30.3,31.9,32.1,32.1,26.17,65.57,74.0,2.0,3.93,1,27.8,59.0
269724,2026-06-16 17:34:59,2026-06-16 15:59:17,28.677703,-17.766624,454,30.3,32.0,32.1,32.2,26.17,65.54,74.0,2.0,3.92,1,27.76,58.92
269725,2026-06-16 17:35:00,2026-06-16 15:59:18,28.677702,-17.766625,454,30.5,32.1,32.3,32.3,26.17,65.5,74.0,2.0,3.94,1,27.76,58.92
269726,2026-06-16 17:35:01,2026-06-16 15:59:19,28.677701,-17.766627,458,30.5,32.1,32.3,32.3,26.17,65.46,74.0,2.0,3.93,1,27.53,58.81
269727,2026-06-16 17:35:02,2026-06-16 15:59:20,28.6777,-17.766627,458,30.5,32.2,32.3,32.4,26.16,65.43,75.0,2.0,3.93,1,27.53,58.81
269728,2026-06-16 17:35:03,2026-06-16 15:59:21,28.677699,-17.766628,453,30.5,32.1,32.2,32.3,26.16,65.38,75.0,2.0,3.93,1,27.48,59.03
269729,2026-06-16 17:35:04,2026-06-16 15:59:22,28.677698,-17.766628,453,30.5,32.1,32.3,32.3,26.16,65.35,76.0,2.0,3.94,0,27.48,59.03
269730,2026-06-16 17:35:05,2026-06-16 15:59:23,28.677698,-17.766627,449,30.6,32.3,32.4,32.5,26.16,65.32,77.0,2.0,3.93,0,27.59,59.27
269731,2026-06-16 17:35:06,2026-06-16 15:59:24,28.677697,-17.766628,449,30.8,32.5,32.6,32.7,26.16,65.28,77.0,2.0,3.93,0,27.59,59.27
269732,2026-06-16 17:35:07,2026-06-16 15:59:25,28.677696,-17.76663,449,31.6,33.3,33.5,33.5,26.15,65.24,78.0,2.0,3.92,0,27.59,59.27
269733,2026-06-16 17:35:08,2026-06-16 15:59:26,28.677696,-17.766629,446,32.8,34.6,34.8,34.8,26.15,65.2,78.0,2.0,3.93,1,27.63,59.58
269734,2026-06-16 17:35:09,2026-06-16 15:59:27,28.677695,-17.76663,446,36.8,38.8,39.0,39.1,26.15,65.18,78.0,2.0,3.91,1,27.63,59.58
269735,2026-06-16 17:35:10,2026-06-16 15:59:28,28.677693,-17.766632,444,40.8,43.1,43.2,43.3,26.15,65.17,78.0,2.0,3.91,1,27.64,59.62
269736,2026-06-16 17:35:11,2026-06-16 15:59:29,28.67769,-17.766632,444,53.7,56.6,56.8,57.0,26.15,65.14,78.0,2.0,3.89,1,27.64,59.62
269737,2026-06-16 17:35:12,2026-06-16 15:59:30,28.677688,-17.766633,439,65.2,68.8,69.1,69.2,26.14,65.1,77.0,2.0,3.91,1,27.7,59.52
269738,2026-06-16 17:35:13,2026-06-16 15:59:31,28.677687,-17.766632,439,78.2,82.4,82.8,83.0,26.14,65.04,76.0,2.0,3.85,1,27.7,59.52
269739,2026-06-16 17:35:14,2026-06-16 15:59:32,28.677687,-17.766633,438,82.9,87.4,87.8,88.0,26.14,64.97,74.0,2.0,3.93,1,27.73,59.29
269740,2026-06-16 17:35:15,2026-06-16 15:59:33,28.677686,-17.766633,438,87.6,92.4,92.8,93.0,26.14,64.92,72.0,2.0,3.85,1,27.73,59.29
269741,2026-06-16 17:35:16,2026-06-16 15:59:34,28.677687,-17.766634,439,92.9,98.0,98.4,98.6,26.14,64.86,70.0,2.0,3.93,1,27.77,59.05
269742,2026-06-16 17:35:17,2026-06-16 15:59:35,28.677686,-17.766634,439,103.2,108.8,109.3,109.5,26.14,64.81,69.0,2.0,3.84,1,27.77,59.05
269743,2026-06-16 17:35:18,2026-06-16 15:59:36,28.677684,-17.766636,440,108.4,114.3,114.9,115.1,26.13,64.77,68.0,2.0,3.91,1,27.81,58.88
269744,2026-06-16 17:35:19,2026-06-16 15:59:37,28.677684,-17.766637,440,111.6,117.7,118.3,118.6,26.13,64.72,66.0,2.0,3.84,1,27.81,58.88
269745,2026-06-16 17:35:20,2026-06-16 15:59:38,28.677684,-17.766637,446,114.3,120.6,121.2,121.5,26.12,64.7,65.0,2.0,3.91,1,27.8,58.75
269746,2026-06-16 17:35:21,2026-06-16 15:59:39,28.677682,-17.766639,446,116.8,123.3,123.9,124.2,26.12,64.71,63.0,3.0,3.86,1,27.8,58.75
269747,2026-06-16 17:35:22,2026-06-16 15:59:41,28.67768,-17.766643,453,119.0,125.6,126.4,126.7,26.12,64.76,61.0,3.0,3.91,1,27.81,58.67
269748,2026-06-16 17:35:23,2026-06-16 15:59:42,28.67768,-17.766643,453,120.8,127.5,128.3,128.6,26.12,64.91,59.0,3.0,3.89,0,27.81,58.67
269749,2026-06-16 17:35:24,2026-06-16 15:59:43,28.677678,-17.766644,460,122.0,128.9,129.6,130.0,26.11,65.09,57.0,3.0,3.93,0,27.84,58.68
269750,2026-06-16 17:35:25,2026-06-16 15:59:44,28.677675,-17.766648,460,122.6,129.5,130.3,130.6,26.11,65.23,55.0,3.0,3.93,0,27.84,58.68
269751,2026-06-16 17:35:26,2026-06-16 15:59:45,28.677671,-17.766649,466,118.4,125.1,125.8,126.2,26.11,65.3,54.0,3.0,3.93,0,27.88,58.72
269752,2026-06-16 17:35:27,2026-06-16 15:59:46,28.677668,-17.76665,466,98.1,103.5,104.0,104.2,26.1,65.31,52.0,3.0,3.93,0,27.88,58.72
269753,2026-06-16 17:35:28,2026-06-16 15:59:47,28.677668,-17.766651,477,76.4,80.6,81.0,81.1,26.1,65.3,52.0,3.0,3.93,0,27.92,58.65
269754,2026-06-16 17:35:29,2026-06-16 15:59:48,28.67767,-17.766652,477,66.6,70.3,70.6,70.8,26.09,65.25,51.0,3.0,3.93,0,27.92,58.65
269755,2026-06-16 17:35:30,2026-06-16 15:59:49,28.677667,-17.766656,495,57.9,61.0,61.3,61.5,26.09,65.2,51.0,3.0,3.93,0,27.91,58.46
269756,2026-06-16 17:35:31,2026-06-16 15:59:50,28.677662,-17.766661,495,54.5,57.5,57.8,58.0,26.08,65.2,51.0,3.0,3.93,0,27.91,58.46
269757,2026-06-16 17:35:32,2026-06-16 15:59:51,28.677658,-17.766665,511,53.0,55.9,56.2,56.4,26.08,65.24,52.0,3.0,3.93,1,27.94,58.36
269758,2026-06-16 17:35:33,2026-06-16 15:59:52,28.677657,-17.766668,511,51.1,54.0,54.2,54.4,26.07,65.3,54.0,3.0,3.92,1,27.94,58.36
269759,2026-06-16 17:35:34,2026-06-16 15:59:53,28.677656,-17.766667,508,49.4,52.1,52.4,52.5,26.07,65.4,56.0,3.0,3.93,1,27.97,58.25
269760,2026-06-16 17:35:35,2026-06-16 15:59:54,28.677653,-17.76667,508,47.4,50.1,50.3,50.4,26.06,65.48,58.0,3.0,3.93,1,27.97,58.25
269761,2026-06-16 17:35:36,2026-06-16 15:59:55,28.677649,-17.766671,526,45.9,48.5,48.7,48.8,26.05,65.53,61.0,3.0,3.91,1,27.92,58.38
269762,2026-06-16 17:35:37,2026-06-16 15:59:56,28.677646,-17.766671,526,44.4,46.9,47.1,47.2,26.04,65.54,64.0,3.0,3.93,1,27.92,58.38
269763,2026-06-16 17:35:38,2026-06-16 15:59:57,28.677641,-17.766669,526,42.9,45.2,45.5,45.6,26.03,65.52,67.0,3.0,3.91,1,27.92,58.38
269764,2026-06-16 17:35:39,2026-06-16 15:59:58,28.677634,-17.76667,521,42.0,44.3,44.6,44.7,26.02,65.47,70.0,3.0,3.93,1,28.0,58.51
269765,2026-06-16 17:35:40,2026-06-16 15:59:59,28.677629,-17.766671,521,41.4,43.7,44.0,44.1,26.01,65.42,73.0,3.0,3.91,1,28.0,58.51
269766,2026-06-16 17:35:41,2026-06-16 16:00:00,28.677627,-17.766671,519,41.2,43.5,43.8,43.9,26.0,65.36,76.0,3.0,3.91,1,27.98,58.6
269767,2026-06-16 17:35:42,2026-06-16 16:00:01,28.677626,-17.766672,519,40.7,43.0,43.3,43.4,26.0,65.31,78.0,3.0,3.91,1,27.98,58.6
269768,2026-06-16 17:35:43,2026-06-16 16:00:02,28.677623,-17.76667,515,40.4,42.6,42.9,43.0,25.99,65.26,80.0,4.0,3.93,1,28.01,58.76
269769,2026-06-16 17:35:44,2026-06-16 16:00:03,28.677623,-17.76667,515,40.1,42.3,42.6,42.7,25.98,65.22,82.0,4.0,3.86,1,28.01,58.76
269770,2026-06-16 17:35:45,2026-06-16 16:00:04,28.677622,-17.76667,513,39.8,42.0,42.3,42.4,25.96,65.18,84.0,4.0,3.93,1,28.05,59.1
269771,2026-06-16 17:35:46,2026-06-16 16:00:05,28.677622,-17.766671,513,39.4,41.7,42.0,42.1,25.95,65.15,86.0,4.0,3.85,1,28.05,59.1
269772,2026-06-16 17:35:47,2026-06-16 16:00:06,28.677622,-17.76667,512,39.2,41.5,41.7,41.9,25.93,65.11,88.0,4.0,3.93,0,28.04,59.36
269773,2026-06-16 17:35:48,2026-06-16 16:00:07,28.677622,-17.76667,512,39.3,41.5,41.8,42.0,25.92,65.08,90.0,4.0,3.87,0,28.04,59.36
269774,2026-06-16 17:35:49,2026-06-16 16:00:08,28.677622,-17.766668,503,39.5,41.8,42.1,42.3,25.91,65.05,91.0,4.0,3.93,0,28.08,59.25
269775,2026-06-16 17:35:50,2026-06-16 16:00:09,28.677619,-17.766668,503,39.7,42.1,42.4,42.5,25.89,65.04,92.0,4.0,3.84,0,28.08,59.25
269776,2026-06-16 17:35:51,2026-06-16 16:00:10,28.677614,-17.76667,498,40.0,42.4,42.7,42.9,25.88,65.02,92.0,4.0,3.89,0,28.07,58.9
269777,2026-06-16 17:35:52,2026-06-16 16:00:11,28.677607,-17.766676,498,40.2,42.6,43.0,43.1,25.86,65.0,93.0,4.0,3.87,0,28.07,58.9
269778,2026-06-16 17:35:53,2026-06-16 16:00:12,28.677607,-17.76668,493,40.5,42.9,43.3,43.4,25.84,65.0,93.0,4.0,3.91,1,28.11,58.55
269779,2026-06-16 17:35:54,2026-06-16 16:00:13,28.677603,-17.766681,493,40.7,43.2,43.6,43.8,25.83,65.01,94.0,4.0,3.87,1,28.11,58.55
269780,2026-06-16 17:35:55,2026-06-16 16:00:14,28.677599,-17.766682,491,41.1,43.6,44.0,44.2,25.81,65.02,95.0,4.0,3.93,1,28.14,58.48
269781,2026-06-16 17:35:56,2026-06-16 16:00:15,28.677595,-17.766685,491,41.4,44.0,44.4,44.6,25.78,65.04,95.0,4.0,3.91,1,28.14,58.48
269782,2026-06-16 17:35:57,2026-06-16 16:00:16,28.67759,-17.766689,494,41.8,44.4,44.8,45.1,25.76,65.09,96.0,4.0,3.93,1,28.14,58.33
269783,2026-06-16 17:35:58,2026-06-16 16:00:17,28.677588,-17.76669,494,42.0,44.6,45.1,45.3,25.75,65.11,96.0,4.0,3.93,1,28.14,58.33
269784,2026-06-16 17:35:59,2026-06-16 16:00:17,28.677588,-17.76669,493,42.1,44.7,45.2,45.4,25.73,65.14,96.0,4.0,3.91,1,28.08,58.18
269785,2026-06-16 17:36:00,2026-06-16 16:00:19,28.677585,-17.766704,493,42.1,44.8,45.3,45.5,25.7,65.18,97.0,4.0,3.91,1,28.08,58.18
269786,2026-06-16 17:36:01,2026-06-16 16:00:20,28.677583,-17.766701,492,41.9,44.6,45.1,45.3,25.66,65.28,99.0,4.0,3.93,1,28.09,58.1
269787,2026-06-16 17:36:02,2026-06-16 16:00:21,28.677584,-17.766702,492,41.7,44.4,44.9,45.1,25.64,65.34,100.0,4.0,3.93,1,28.09,58.1
269788,2026-06-16 17:36:03,2026-06-16 16:00:22,28.67759,-17.766708,490,41.6,44.3,44.8,45.0,25.61,65.4,102.0,4.0,3.93,1,28.12,58.39
269789,2026-06-16 17:36:04,2026-06-16 16:00:23,28.67759,-17.766707,490,41.6,44.2,44.7,45.0,25.59,65.47,104.0,4.0,3.94,1,28.12,58.39
269790,2026-06-16 17:36:05,2026-06-16 16:00:24,28.677589,-17.766708,489,41.7,44.3,44.8,45.1,25.57,65.54,106.0,4.0,3.93,1,28.14,58.52
269791,2026-06-16 17:36:06,2026-06-16 16:00:25,28.67759,-17.766707,489,41.9,44.5,45.0,45.3,25.55,65.62,108.0,4.0,3.93,1,28.14,58.52
269792,2026-06-16 17:36:07,2026-06-16 16:00:26,28.67759,-17.766705,487,42.1,44.7,45.2,45.5,25.52,65.69,110.0,4.0,3.93,0,28.15,58.5
269793,2026-06-16 17:36:08,2026-06-16 16:00:27,28.67759,-17.766702,487,42.2,44.9,45.4,45.6,25.5,65.77,111.0,4.0,3.94,0,28.15,58.5
269794,2026-06-16 17:36:09,2026-06-16 16:00:28,28.677588,-17.7667,488,42.3,44.9,45.4,45.6,25.49,65.88,113.0,4.0,3.93,0,28.12,58.3
269795,2026-06-16 17:36:10,2026-06-16 16:00:29,28.677584,-17.766698,488,42.3,45.0,45.4,45.7,25.47,65.98,114.0,4.0,3.93,0,28.12,58.3
269796,2026-06-16 17:36:11,2026-06-16 16:00:30,28.677584,-17.766697,490,42.3,45.0,45.5,45.7,25.44,66.06,116.0,4.0,3.93,0,28.14,58.27
269797,2026-06-16 17:36:12,2026-06-16 16:00:31,28.677581,-17.766697,490,42.4,45.0,45.5,45.8,25.42,66.15,117.0,4.0,3.93,0,28.14,58.27
269798,2026-06-16 17:36:13,2026-06-16 16:00:32,28.677581,-17.766698,490,42.4,45.0,45.5,45.7,25.41,66.27,118.0,4.0,3.93,0,28.16,58.31
269799,2026-06-16 17:36:14,2026-06-16 16:00:33,28.677582,-17.766701,490,42.3,45.0,45.5,45.7,25.39,66.44,119.0,4.0,3.93,0,28.16,58.31
269800,2026-06-16 17:36:15,2026-06-16 16:00:34,28.677581,-17.766704,490,42.4,45.0,45.5,45.7,25.36,66.6,121.0,4.0,3.93,0,28.16,58.31
